City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Thiruvananthapuram,2020-05-26,16.22,35.47,7.76,12.74,17.08,6.18,0.62,5.93,25.07,-8.77677397088052,11.93675178339672,5.233288453765558,47.0,Good
Thiruvananthapuram,2020-05-27,16.68,41.6,8.02,12.73,17.23,6.64,0.54,5.29,27.19,11.386798978420977,-19.309476651222347,10.513083952436567,56.0,Satisfactory
Thiruvananthapuram,2020-05-28,17.4,40.45,7.21,12.44,16.15,5.96,0.56,6.18,27.9,-21.100489896802973,41.428454676913894,-7.998180464696754,56.0,Satisfactory
Thiruvananthapuram,2020-05-29,12.51,32.58,6.63,12.63,14.93,5.98,0.64,5.53,24.31,-15.865221186418832,25.674993025017535,-5.189418051694812,54.0,Satisfactory
Thiruvananthapuram,2020-05-30,9.86,29.67,8.67,11.45,14.94,5.48,0.61,7.33,26.96,-2.5088556211506354,64.45778634078583,5.089314734393007,54.0,Satisfactory
Thiruvananthapuram,2020-05-31,9.51,17.71,4.85,5.53,8.54,4.29,0.43,6.92,34.17,3.8996220411822975,-16.395838140959,7.994430191790385,50.0,Good
Thiruvananthapuram,2020-06-01,9.56,16.64,6.81,9.5,13.12,4.89,0.5,5.32,23.69,11.2936273916659,-20.20364228412476,0.43293227795794786,42.0,Good
Thiruvananthapuram,2020-06-02,12.31,22.06,7.57,13.1,18.25,7.55,0.47,4.94,16.83,5.994708011425752,28.059429126604492,9.792249834457218,48.0,Good
Thiruvananthapuram,2020-06-03,11.92,23.91,4.73,9.15,12.28,5.13,0.25,4.64,14.84,11.935875746253913,14.811762518575161,3.510321969979237,35.0,Good
Thiruvananthapuram,2020-06-04,16.61,34.41,7.87,10.73,17.32,7.86,0.27,3.39,8.66,12.896352368875004,-43.74484548780529,-3.5964318900635073,32.0,Good
Thiruvananthapuram,2020-06-05,16.81,36.22,8.15,12.68,18.52,7.49,0.29,3.74,9.92,13.204524809294412,20.546765230608344,7.011837951078499,38.0,Good
Thiruvananthapuram,2020-06-06,10.76,23.4,5.12,12.19,10.6,3.88,0.46,6.39,23.05,9.673503723661792,10.882235968783421,-9.106760422092576,35.0,Good
Thiruvananthapuram,2020-06-07,10.15,48.58344943113188,6.64,4.65,7.37,7.24,0.42,8.92,27.2,-32.05269533831453,22.875932578578748,1.1985615773611111,35.0,Good
Thiruvananthapuram,2020-06-08,14.49,70.2759762179956,10.48,13.05,15.09,6.39,0.64,6.82,24.13,30.32627953768102,-4.920998710476523,-2.6473715052585884,41.0,Good
Thiruvananthapuram,2020-06-09,23.6,49.5,4.86,8.09,9.2,6.04,0.38,6.87,20.87,-26.4702281947319,11.611426619934328,0.3017150036333187,41.0,Good
Thiruvananthapuram,2020-06-10,22.93,45.57,6.4,11.56,14.88,7.44,0.53,6.08,19.07,-14.012685451233406,49.94879038130491,1.4062568557280042,46.0,Good
Thiruvananthapuram,2020-06-11,24.21,42.51,13.87,15.02,23.87,7.02,0.61,6.31,16.1,-13.356188793177704,28.870676480435,9.17667764836181,46.0,Good
Thiruvananthapuram,2020-06-12,28.64,48.84,12.96,15.66,23.12,6.59,0.54,6.27,12.38,10.605834385105698,47.585602840882515,1.6638381255006107,49.0,Good
Thiruvananthapuram,2020-06-13,26.26,46.15,7.89,11.41,16.28,6.37,0.46,6.22,17.69,1.72276523892782,17.80317131774122,-1.456859760035802,52.0,Satisfactory
Thiruvananthapuram,2020-06-14,17.45,34.44,7.95,7.41,11.95,5.74,0.42,7.35,23.68,-24.624743838306237,25.173069286814396,11.706187122958209,38.0,Good
Thiruvananthapuram,2020-06-15,28.24,47.31,10.3,13.69,17.64,6.29,0.65,7.19,21.01,-13.008916838314345,8.51847954922104,6.723909603193739,45.0,Good
Thiruvananthapuram,2020-06-16,24.39,46.31,13.27,12.67,19.7,6.84,0.58,7.66,17.99,12.589596832519547,4.469271085264726,-0.74843092186947,51.0,Satisfactory
Thiruvananthapuram,2020-06-17,27.92,57.72,10.42,12.51,19.56,8.53,0.54,5.72,15.06,-5.4819104392256905,24.87415671310236,6.226050593669676,58.0,Satisfactory
Thiruvananthapuram,2020-06-18,23.96,48.74,9.26,12.01,17.99,7.9,0.55,6.18,19.28,-1.0676420982442236,-2.8897143305656776,9.710290901082288,57.0,Satisfactory
Thiruvananthapuram,2020-06-19,20.32,41.01,6.52,11.08,14.82,6.91,0.43,6.04,20.45,3.047090664512529,44.72959263857881,-4.271051821372899,50.0,Good
Thiruvananthapuram,2020-06-20,19.9,40.99,8.88,11.77,17.46,7.66,0.56,5.35,20.2,-14.611955221436663,34.658349632964914,13.103162833798315,43.0,Good
Thiruvananthapuram,2020-06-21,15.74,31.24,6.47,7.52,12.11,5.85,0.38,5.56,20.74,12.70440441784584,12.275599477862043,-4.120306667721811,42.0,Good
Thiruvananthapuram,2020-06-22,16.89,34.27,8.19,10.63,15.98,7.19,0.56,4.98,23.96,14.165091373361395,24.295478190571178,1.3958623620574468,40.0,Good
Thiruvananthapuram,2020-06-23,28.45,54.74,8.77,14.36,19.22,7.8,0.67,5.36,26.45,-7.438640742700433,30.89495781948719,-0.24820250353449103,50.0,Good
Thiruvananthapuram,2020-06-24,34.68,67.22,8.14,12.35,16.73,7.21,0.5,6.54,23.23,-3.560649699561081,23.051927669409576,11.005363850203143,70.0,Satisfactory
Thiruvananthapuram,2020-06-25,28.01,51.15,8.43,13.57,17.71,7.3,0.51,6.14,27.5,-4.46954344461186,-13.641930175723848,0.22188248833133617,58.0,Satisfactory
Thiruvananthapuram,2020-06-26,18.78,32.5,8.81,11.17,14.67,6.34,0.56,6.23,30.8,-26.63580907311965,-7.148297876233231,3.203947456915225,46.0,Good
Thiruvananthapuram,2020-06-27,18.06,36.04,8.19,9.5,12.46,6.57,0.61,8.38,29.89,-1.2897247322853689,27.2634735191601,-2.4354551247594234,42.0,Good
Thiruvananthapuram,2020-06-28,22.51,43.97,7.0,7.38,9.57,6.09,0.61,8.32,27.73,27.68183945109436,2.497569630121169,8.929087854788893,43.0,Good
Thiruvananthapuram,2020-06-29,23.17,46.71,8.87,10.75,12.88,5.65,0.68,8.07,25.61,-5.9861484896649,15.396952999278813,5.038290455600215,49.0,Good
Thiruvananthapuram,2020-06-30,20.66,41.53,8.65,9.93,12.41,5.88,0.53,8.4,26.0,16.022251083187722,26.507600677309426,4.238089714603083,40.0,Good
Thiruvananthapuram,2020-07-01,2.0,35.0,1.68,2.3,2.58,5.62,0.42,6.15,22.1,-22.97742080184642,-7.036112686673279,-0.4600471625173319,41.0,Good
Visakhapatnam,2016-07-01,44.92,82.5,16.75,56.96,40.24,62.45,1.0,38.67,10.45,6.43,12.5,3.42,259.7847334897518,Moderate
Visakhapatnam,2016-07-02,78.75736413278103,105.0716497663617,25.795706758635845,45.027414023061965,34.5052571932588,14.086805968266612,-6.653699511130217,27.46127275535428,30.16323563346281,-2.312570888659822,-6.823008683829006,0.5910521029818057,425.9178260363126,Moderate
Visakhapatnam,2016-07-03,165.50297090175673,264.9151299172373,37.885072627359264,58.61569680873937,73.34353253324977,22.765827586202334,13.369674016574372,29.403671929242904,38.060065421664746,15.693328056476197,21.46400897390341,0.20437334508451777,239.75217470260586,Moderate
Visakhapatnam,2016-07-04,141.71018918183216,141.1198363713522,34.82974425207425,14.096042571138673,-6.343397773886785,28.32690391960285,-1.5788979467661557,25.319409161989125,62.65662898998413,12.868231903451512,-47.243364854123584,-0.27468776157567687,-161.82047232987642,Moderate
Visakhapatnam,2016-07-05,17.0,68.0,7.32,25.08,17.66,15.8,0.66,20.08,30.54,2.96,7.8,3.12,87.51444764032044,Moderate
Visakhapatnam,2016-07-06,30.54,77.06,17.73,44.73,35.0,13.88,0.99,9.0,30.3,5.98,11.53,7.37,259.12403454384986,Moderate
Visakhapatnam,2016-07-07,35.33,84.31,16.95,44.35,34.22,12.06,0.84,5.07,25.24,4.87,9.37,4.74,81.0,Satisfactory
Visakhapatnam,2016-07-08,40.64,92.73,28.48,52.89,47.01,11.91,1.07,6.57,16.24,6.46,12.2,6.81,112.0,Moderate
Visakhapatnam,2016-07-09,33.25,77.65,23.32,45.37,39.49,12.77,1.0,8.79,18.38,5.51,9.55,5.84,81.0,Satisfactory
Visakhapatnam,2016-07-10,26.64,69.68,11.03,36.51,26.0,12.82,0.88,9.97,27.98,4.12,6.82,3.48,81.0,Satisfactory
Visakhapatnam,2016-07-11,23.92,70.52,13.89,39.01,29.35,12.46,0.89,9.72,24.73,3.87,7.32,3.62,79.0,Satisfactory
Visakhapatnam,2016-07-12,28.42,84.49,11.59,42.76,29.47,13.49,1.09,8.99,27.01,5.19,7.9,4.1,79.0,Satisfactory
Visakhapatnam,2016-07-13,35.71,75.77,13.83,48.4,33.88,13.12,1.07,9.33,28.83,6.9,10.03,5.72,90.0,Satisfactory
Visakhapatnam,2016-07-14,37.09,98.23,14.05,49.9,34.78,13.3,1.09,9.28,33.36,5.24,8.33,7.04,93.0,Satisfactory
Visakhapatnam,2016-07-15,43.67,103.08,12.1,49.19,32.98,13.52,1.02,6.74,26.01,6.66,11.08,6.43,112.0,Moderate
Visakhapatnam,2016-07-16,44.76,111.15,10.93,47.01,31.05,13.58,1.1,4.76,33.86,6.27,8.15,5.02,104.0,Moderate
Visakhapatnam,2016-07-17,41.11,94.44,12.29,48.83,32.94,13.17,1.1,7.73,29.34,6.08,6.32,4.32,102.0,Moderate
Visakhapatnam,2016-07-18,46.5,96.07,14.93,49.36,35.16,13.99,1.09,11.05,39.16,4.86,7.42,3.35,95.0,Satisfactory
Visakhapatnam,2016-07-19,33.54,80.51,33.45,65.03,56.61,8.69,1.9,11.57,28.7,3.57,6.07,5.88,127.0,Moderate
Visakhapatnam,2016-07-20,11.98,103.34,22.54,37.86,35.25,16.1,0.95,19.13,67.74,7.58,13.45,6.46,135.0,Moderate
Visakhapatnam,2016-07-21,2.0,57.56,3.77,13.46,9.35,13.88,0.7,11.33,49.86,2.74,6.61,2.04,425.6369971331301,Moderate
Visakhapatnam,2016-07-22,21.8,85.88,16.24,56.24,39.49,14.99,1.19,23.29,33.72,7.22,12.08,7.25,228.6999494247797,Moderate
Visakhapatnam,2016-07-23,27.32,83.02,6.98,37.5,23.47,14.76,0.78,18.54,47.74,4.59,12.49,2.53,105.0,Moderate
Visakhapatnam,2016-07-24,76.55435227439727,103.9,19.88,60.35,44.21,2.5,1.2,32.99,40.39,5.43,9.03,5.17,118.61979797893744,Moderate
Visakhapatnam,2016-07-25,22.75,58.38,11.05,37.72,26.61,16.37,0.79,25.13,32.89,4.48,9.85,2.39,84.0,Satisfactory
Visakhapatnam,2016-07-26,23.34,80.58,32.99,58.13,52.91,13.21,1.34,31.7,42.77,7.2,16.74,9.25,155.0,Moderate
Visakhapatnam,2016-07-27,24.49,66.8,24.2,43.69,39.32,15.34,0.94,35.21,28.28,6.47,11.13,9.81,138.0,Moderate
Visakhapatnam,2016-07-28,21.85,68.36,26.31,31.72,34.93,12.91,0.98,28.09,18.39,6.27,10.57,5.93,78.0,Satisfactory
Visakhapatnam,2016-07-29,23.4,81.96,15.24,29.87,25.91,11.19,1.11,31.45,20.92,6.81,12.52,5.14,79.0,Satisfactory
Visakhapatnam,2016-07-30,29.12,77.05,8.21,30.77,21.1,15.58,0.89,26.82,41.79,4.09,6.99,2.75,95.0,Satisfactory
Visakhapatnam,2016-07-31,22.44,68.42,15.19,37.52,29.94,10.37,1.15,30.72,37.79,6.08,13.25,6.73,90.0,Satisfactory
Visakhapatnam,2016-08-01,23.82,62.12,19.5,34.3,31.25,12.06,1.05,38.43,24.1,6.23,12.61,7.68,105.0,Moderate
Visakhapatnam,2016-08-02,16.53,44.53,18.54,29.24,28.07,11.49,0.94,46.26,16.92,4.85,11.16,4.6,67.0,Satisfactory
Visakhapatnam,2016-08-03,18.76,43.55,23.96,29.85,32.4,9.98,1.04,29.69,13.1,6.12,9.84,7.44,73.0,Satisfactory
Visakhapatnam,2016-08-04,23.64,52.09,22.64,31.32,32.14,11.62,1.1,26.89,13.39,5.46,10.17,5.97,79.0,Satisfactory
Visakhapatnam,2016-08-05,27.8,82.45,18.95,34.95,31.16,11.67,1.25,32.89,17.76,6.37,9.77,7.33,89.0,Satisfactory
Visakhapatnam,2016-08-06,24.73,89.99,15.38,33.23,27.66,11.63,1.17,32.63,21.29,5.98,9.28,6.34,95.0,Satisfactory
Visakhapatnam,2016-08-07,25.74,86.21,13.79,31.69,25.72,7.13,0.96,34.28,25.35,4.49,7.81,3.91,89.0,Satisfactory
Visakhapatnam,2016-08-08,30.37,92.09,14.75,34.63,27.86,17.47,1.07,27.96,22.94,6.13,8.35,5.49,94.0,Satisfactory
Visakhapatnam,2016-08-09,36.85,103.97,12.44,43.12,30.27,22.93,1.25,44.65,28.44,4.93,8.87,4.45,103.0,Moderate
Visakhapatnam,2016-08-10,23.77,96.36,18.46,33.73,30.2,13.62,1.09,37.9,24.9,5.04,9.36,5.92,101.0,Moderate
Visakhapatnam,2016-08-11,23.39,85.46,10.64,29.54,16.74,13.05,0.64,35.36,29.24,3.0,6.54,2.73,93.0,Satisfactory
Visakhapatnam,2016-08-12,39.42,107.82,21.52,53.0,17.44,15.32,0.62,47.11,28.33,4.2,5.26,4.51,85.0,Satisfactory
Visakhapatnam,2016-08-13,34.14,106.86,12.43,41.82,29.63,13.73,1.18,31.44,36.75,6.74,9.95,6.76,106.0,Moderate
Visakhapatnam,2016-08-14,28.14,93.6,10.66,34.82,24.89,13.82,1.02,35.15,35.95,5.28,8.93,4.41,101.0,Moderate
Visakhapatnam,2016-08-15,27.92,78.98,14.5,35.64,28.18,13.08,1.07,35.46,25.98,5.08,11.15,5.51,89.0,Satisfactory
Visakhapatnam,2016-08-16,25.7,80.46,20.26,39.56,34.38,12.96,1.15,26.2,24.28,5.81,11.49,6.69,83.0,Satisfactory
Visakhapatnam,2016-08-17,28.17,101.92,17.67,38.75,32.06,11.37,1.03,32.12,28.17,5.48,13.77,5.61,90.0,Satisfactory
Visakhapatnam,2016-08-18,26.93,102.19,16.38,38.95,31.19,10.95,1.1,39.42,33.16,4.96,11.43,5.37,102.0,Moderate
Visakhapatnam,2016-08-19,33.79,101.42,10.69,38.88,26.9,12.64,1.11,39.92,47.65,6.62,14.61,4.75,102.0,Moderate
Visakhapatnam,2016-08-20,33.73,102.06,8.33,33.98,22.76,13.38,1.02,35.43,42.24,5.64,11.25,3.95,102.0,Moderate
Visakhapatnam,2016-08-21,38.2,107.83,6.13,33.87,21.06,13.87,0.98,31.97,57.54,4.65,8.1,3.24,111.0,Moderate
Visakhapatnam,2016-08-22,47.01,111.73,8.58,36.96,24.39,13.95,1.17,37.63,49.99,6.14,11.6,4.68,108.0,Moderate
Visakhapatnam,2016-08-23,31.59,97.97,10.01,33.61,23.78,12.53,0.87,37.4,44.39,5.34,9.3,3.7,102.0,Moderate
Visakhapatnam,2016-08-24,30.39,89.86,11.86,38.65,29.1,12.71,0.86,38.41,42.86,5.81,12.14,4.7,93.0,Satisfactory
Visakhapatnam,2016-08-25,30.35,77.62,14.44,35.76,28.26,10.98,0.79,28.78,44.58,5.45,9.42,6.04,87.0,Satisfactory
Visakhapatnam,2016-08-26,32.44,72.64,17.68,28.77,27.26,12.54,0.64,30.59,41.06,5.45,8.77,6.11,87.0,Satisfactory
Visakhapatnam,2016-08-27,17.78,63.29,10.06,23.5,18.95,10.75,0.39,28.17,35.82,4.07,6.89,4.2,66.0,Satisfactory
Visakhapatnam,2016-08-28,9.53,32.93,6.68,12.87,11.25,10.66,0.43,11.18,43.5,2.29,5.1,2.25,63.0,Satisfactory
Visakhapatnam,2016-08-29,8.91,34.51,6.21,12.77,10.85,9.96,0.41,11.8,41.29,2.47,5.75,2.48,53.0,Satisfactory
Visakhapatnam,2016-08-30,10.56,35.2,8.47,12.97,12.65,9.48,0.47,12.63,38.43,2.59,5.66,2.73,60.0,Satisfactory
Visakhapatnam,2016-08-31,26.85,54.03,12.01,27.72,22.46,9.75,0.6,27.67,48.49,5.18,8.47,4.42,77.0,Satisfactory
Visakhapatnam,2016-09-01,29.45,66.39,12.64,38.84,28.34,8.69,0.8,37.97,41.44,6.62,10.09,6.41,77.0,Satisfactory
Visakhapatnam,2016-09-02,26.88,74.2,9.94,30.88,22.46,8.49,0.64,36.41,39.52,6.53,10.93,5.11,71.0,Satisfactory
Visakhapatnam,2016-09-03,26.75,57.16,18.67,32.96,29.98,7.5,0.79,27.0,19.97,6.09,14.76,6.54,68.0,Satisfactory
Visakhapatnam,2016-09-04,37.11,57.14,13.96,26.57,23.37,8.45,0.46,21.12,17.67,5.35,17.46,3.31,67.0,Satisfactory
Visakhapatnam,2016-09-05,43.77,101.71,10.42,32.96,23.82,8.17,0.66,25.75,45.94,5.66,9.01,5.24,170.08804940364413,Moderate
Visakhapatnam,2016-09-06,42.4,91.61,17.32,35.13,32.18,8.91,0.79,28.26,58.59,5.16,10.49,5.87,102.0,Moderate
Visakhapatnam,2016-09-07,42.73,94.73,16.83,37.04,30.6,10.34,0.66,24.68,46.0,5.47,11.25,6.36,101.0,Moderate
Visakhapatnam,2016-09-08,42.7,101.98,15.86,42.25,32.4,11.0,0.7,31.11,40.2,6.75,15.49,6.61,98.0,Satisfactory
Visakhapatnam,2016-09-09,46.08,91.88,12.73,36.83,27.44,12.77,0.69,34.53,40.09,5.72,13.73,6.06,96.0,Satisfactory
Visakhapatnam,2016-09-10,63.33,98.79,26.4,41.67,39.99,13.62,1.06,30.31,27.79,8.25,15.32,8.53,98.0,Satisfactory
Visakhapatnam,2016-09-11,52.77,88.89,19.96,39.21,33.93,10.4,0.87,30.83,70.49,6.65,11.0,8.43,160.0,Moderate
Visakhapatnam,2016-09-12,41.43,79.75,17.8,33.77,29.73,18.81,0.71,31.09,72.47,6.04,12.4,7.76,188.0,Moderate
Visakhapatnam,2016-09-13,22.89,54.42,16.53,28.03,25.98,17.05,0.59,18.84,27.81,5.33,9.74,5.88,73.0,Satisfactory
Visakhapatnam,2016-09-14,28.28,55.62,18.71,23.62,25.46,11.15,0.73,15.97,32.27,4.33,7.98,5.72,64.0,Satisfactory
Visakhapatnam,2016-09-15,13.46,27.95,6.94,14.2,12.09,10.1,0.51,12.08,42.39,3.52,6.14,3.86,71.0,Satisfactory
Visakhapatnam,2016-09-16,24.93,47.83,9.28,25.39,19.28,9.54,0.58,20.6,37.3,4.47,7.64,4.05,65.0,Satisfactory
Visakhapatnam,2016-09-17,33.68,71.78,13.95,36.89,28.37,10.65,0.78,35.63,25.04,6.41,12.52,6.06,65.0,Satisfactory
Visakhapatnam,2016-09-18,39.38,79.07,11.08,36.34,25.96,9.04,0.66,41.44,31.44,5.68,11.58,4.7,86.0,Satisfactory
Visakhapatnam,2016-09-19,36.02,92.91,20.75,39.78,34.87,7.14,0.58,25.49,57.61,6.12,10.74,5.91,151.0,Moderate
Visakhapatnam,2016-09-20,23.1,46.12,6.67,14.08,11.92,10.99,0.6,10.69,32.1,3.34,7.72,3.98,144.30937529412546,Moderate
Visakhapatnam,2016-09-21,13.75,29.45,7.76,14.05,14.1,12.09,0.4,10.11,26.54,2.87,6.38,3.3,49.0,Good
Visakhapatnam,2016-09-22,12.67,27.2,5.69,8.62,8.45,15.01,0.42,15.35,38.02,1.75,4.06,1.93,55.0,Satisfactory
Visakhapatnam,2016-09-23,19.93,33.15,10.92,20.31,18.05,11.57,0.94,15.79,35.97,3.58,6.16,4.18,90.0,Satisfactory
Visakhapatnam,2016-09-24,27.57,55.19,16.3,35.71,29.57,9.9,1.27,19.36,22.13,5.84,11.56,6.62,78.0,Satisfactory
Visakhapatnam,2016-09-25,23.78,51.23,11.29,26.18,21.16,9.16,1.02,15.03,30.47,5.32,7.71,5.0,85.0,Satisfactory
Visakhapatnam,2016-09-26,36.71,64.6,26.67,36.36,39.43,8.64,1.3,19.0,25.59,6.74,13.52,10.04,89.0,Satisfactory
Visakhapatnam,2016-09-27,62.52,103.15,55.13,56.17,70.43,9.34,1.91,20.52,16.48,11.14,21.51,17.9,108.0,Moderate
Visakhapatnam,2016-09-28,72.4,118.07,30.97,45.89,46.51,9.35,1.44,11.11,21.68,9.87,19.96,14.29,130.0,Moderate
Visakhapatnam,2016-09-29,60.73,92.72,24.07,44.06,39.43,12.31,1.28,18.29,25.04,8.21,13.93,9.78,113.0,Moderate
Visakhapatnam,2016-09-30,54.76,96.82,34.71,50.32,51.48,14.59,1.3,22.54,17.98,8.76,18.37,12.17,104.0,Moderate
Visakhapatnam,2016-10-01,40.24,72.92,20.02,38.29,35.6,12.82,1.01,16.68,25.81,6.77,14.69,8.62,94.0,Satisfactory
Visakhapatnam,2016-10-02,71.57,99.21,31.72,43.55,44.87,10.45,1.18,16.61,53.92,7.89,14.02,11.93,132.0,Moderate
Visakhapatnam,2016-10-03,42.06,113.21,16.29,43.26,34.26,12.73,0.82,29.0,42.97,6.26,12.61,6.44,133.0,Moderate
Visakhapatnam,2016-10-04,44.1,93.36,24.07,45.35,41.13,14.02,1.03,24.17,25.85,6.3,14.84,7.33,104.0,Moderate
Visakhapatnam,2016-10-05,53.43,101.42,24.25,44.43,40.98,15.85,1.03,25.07,20.23,7.69,15.89,8.64,100.0,Satisfactory
Visakhapatnam,2016-10-06,51.42,94.82,28.9,41.1,44.03,16.59,0.97,17.9,31.39,7.79,15.09,10.14,105.0,Moderate
Visakhapatnam,2016-10-07,37.61,79.35,27.42,42.34,41.06,16.35,0.76,13.62,19.19,6.28,11.41,8.87,85.0,Satisfactory
Visakhapatnam,2016-10-08,50.36,102.59,37.53,50.06,53.46,14.86,1.23,20.11,11.78,7.22,13.5,10.4,95.0,Satisfactory
Visakhapatnam,2016-10-09,43.12,87.66,18.73,42.1,34.46,14.2,0.82,19.9,16.01,6.67,15.84,6.63,97.0,Satisfactory
Visakhapatnam,2016-10-10,45.73,92.35,23.78,40.62,38.55,14.28,1.06,22.14,26.02,7.23,14.21,6.92,90.0,Satisfactory
Visakhapatnam,2016-10-11,43.88,83.88,22.09,30.35,31.25,15.63,1.15,11.31,28.35,8.11,13.94,11.44,108.0,Moderate
Visakhapatnam,2016-10-12,99.01777320470265,254.33600987926525,41.045736952707756,43.00774453894835,38.65414214900028,18.34753674096492,-8.205476283528009,5.734501915312782,8.022699986266222,3.635516775073494,5.762376280767677,-0.3069066783278931,75.97576021439664,Moderate
Visakhapatnam,2016-10-13,51.4,107.77,6.57,39.39,26.03,10.81,0.84,13.92,57.18,4.93,9.8,5.79,101.32643956742645,Moderate
Visakhapatnam,2016-10-14,89.96,94.0,37.46,88.72,71.16,12.63,1.34,17.6,14.47,9.45,14.82,17.37,110.0,Moderate
Visakhapatnam,2016-10-15,26.658786752082307,244.5717844650119,-31.493689093375373,24.37191594974233,68.45390567617534,29.68794293849207,-9.202181734373442,-8.85317277425956,52.96955189904778,-6.919275732902661,-0.6409715427400151,-5.582683151063172,-82.17219634001324,Moderate
Visakhapatnam,2016-10-16,-68.00829930904911,108.93092466458347,5.784551147754506,-3.8461090145246715,53.862979833180034,56.9115393913044,-9.265190486756648,0.1448053989136593,55.02307869733674,21.620637957137443,-15.880612039610488,-1.754622763322879,105.24449220059896,Moderate
Visakhapatnam,2016-10-17,61.38,115.67,7.47,39.92,25.08,16.18,0.89,13.44,59.75,4.46,8.62,5.69,112.40013198670867,Moderate
Visakhapatnam,2016-10-18,65.83,112.08,18.3,45.39,37.2,16.54,1.1,14.24,47.41,6.12,10.52,7.63,123.0,Moderate
Visakhapatnam,2016-10-19,66.14,105.53,10.22,50.18,33.13,16.96,1.04,12.48,42.08,6.08,9.45,8.52,121.0,Moderate
Visakhapatnam,2016-10-20,64.67,112.79,12.26,56.35,37.63,14.86,1.13,15.17,43.97,8.0,11.6,11.21,116.0,Moderate
Visakhapatnam,2016-10-21,64.92,101.08,18.34,60.75,43.29,14.18,1.23,13.5,33.92,7.63,12.9,12.18,118.0,Moderate
Visakhapatnam,2016-10-22,66.93,100.71,23.2,68.56,51.78,15.93,1.34,18.09,28.29,8.7,14.62,13.5,122.0,Moderate
Visakhapatnam,2016-10-23,62.97,103.08,17.85,67.64,46.25,9.58,1.19,26.49,30.0,7.92,13.84,10.53,109.0,Moderate
Visakhapatnam,2016-10-24,63.12,103.67,33.73,83.01,60.72,14.34,1.5,33.28,38.47,9.72,16.83,15.24,126.0,Moderate
Visakhapatnam,2016-10-25,60.85,108.64,26.17,62.1,50.81,18.51,1.29,22.65,39.3,7.79,18.4,10.56,142.0,Moderate
Visakhapatnam,2016-10-26,63.31,96.76,21.42,67.62,48.9,19.04,1.21,15.88,44.27,7.87,15.33,10.78,110.0,Moderate
Visakhapatnam,2016-10-27,47.62,101.06,4.61,26.48,17.43,17.51,0.8,12.67,53.25,4.23,5.96,3.57,104.0,Moderate
Visakhapatnam,2016-10-28,44.65,76.94,7.7,32.65,22.73,18.43,1.01,6.99,53.31,4.99,10.19,6.15,147.0,Moderate
Visakhapatnam,2016-10-29,44.44,81.9,4.92,25.0,18.04,14.71,0.86,7.73,26.08,4.04,10.17,4.43,91.0,Satisfactory
Visakhapatnam,2016-10-30,44.81,74.15,4.97,24.3,15.52,12.08,0.79,14.42,44.42,3.77,5.9,2.84,76.0,Satisfactory
Visakhapatnam,2016-10-31,58.43,96.69,4.27,29.01,19.39,11.75,0.97,10.38,52.16,4.74,7.05,4.1,89.0,Satisfactory
Visakhapatnam,2016-11-01,64.91,93.18,9.34,43.66,29.3,10.9,1.06,11.89,38.43,6.76,9.73,7.98,117.0,Moderate
Visakhapatnam,2016-11-02,37.5,65.46,4.61,19.09,13.81,10.7,0.77,7.61,34.08,3.21,6.48,2.88,82.0,Satisfactory
Visakhapatnam,2016-11-03,29.34,53.15,5.17,18.55,13.97,10.38,0.77,9.45,36.52,3.31,6.3,2.73,67.0,Satisfactory
Visakhapatnam,2016-11-04,12.94,30.1,7.27,17.48,13.97,8.39,0.67,5.62,24.79,2.93,5.79,3.34,55.0,Satisfactory
Visakhapatnam,2016-11-05,18.14,36.89,7.57,21.59,16.19,7.69,0.71,8.4,31.53,2.96,5.39,3.06,56.0,Satisfactory
Visakhapatnam,2016-11-06,48.11,92.4,13.64,45.09,32.12,8.72,1.05,14.04,38.94,5.37,8.04,5.42,83.0,Satisfactory
Visakhapatnam,2016-11-07,71.88,112.68,10.83,54.12,35.49,9.21,1.21,12.59,40.8,6.42,11.87,7.09,113.0,Moderate
Visakhapatnam,2016-11-08,67.16,105.6,24.19,70.94,46.62,10.33,1.46,18.95,34.74,8.58,13.49,11.16,133.0,Moderate
Visakhapatnam,2016-11-09,63.98,104.47,31.77,71.81,58.66,12.69,1.61,26.27,39.16,8.0,12.33,9.25,114.0,Moderate
Visakhapatnam,2016-11-10,60.85,101.39,19.14,51.12,32.27,15.22,1.81,32.42,29.42,4.56,8.12,8.52,112.0,Moderate
Visakhapatnam,2016-11-11,68.5,94.0,24.41,61.14,49.08,15.74,1.64,19.71,56.0,9.18,14.26,12.69,114.0,Moderate
Visakhapatnam,2016-11-12,56.0,94.0,16.46,60.94,43.0,16.97,1.62,19.54,67.32,8.59,12.78,11.09,132.0,Moderate
Visakhapatnam,2016-11-13,78.65,120.82,3.86,28.57,16.77,15.63,1.2,8.27,80.0,5.07,8.23,3.74,129.0,Moderate
Visakhapatnam,2016-11-14,77.51,115.91,3.53,26.66,16.63,14.09,1.15,9.79,75.77,5.0,7.55,3.51,163.0,Moderate
Visakhapatnam,2016-11-15,68.7,106.53,3.72,26.07,16.54,12.74,1.13,8.59,70.65,5.25,6.77,4.07,150.0,Moderate
Visakhapatnam,2016-11-16,72.89,108.85,3.44,23.94,15.26,12.01,1.18,10.66,92.13,5.22,6.49,2.84,127.0,Moderate
